latitude,longitude,acq_date,brightness,frp,confidence
-26.0023,125.3572,2019-09-12,352.9,78.1,95
-30.918,151.8926,2019-11-12,438.1,556.5,100
-32.6487,150.7922,2019-12-28,318.3,17.8,97
-14.336,144.3463,2019-07-05,328.7,20.7,82
-13.6968,142.5749,2019-06-18,337.0,65.5,89
-15.0328,128.7364,2019-12-09,338.9,167.3,84
-17.6284,122.3698,2019-11-03,358.4,463.5,99
-17.9142,142.6514,2019-12-17,343.0,20.5,84
-36.0225,147.6257,2019-12-30,328.5,25.2,100
-31.2285,152.7801,2019-11-02,321.3,22.3,34
-12.5519,136.3159,2019-10-07,332.4,32.3,73
-12.1203,136.4379,2019-10-10,328.6,11.1,49
-17.469,145.1607,2019-12-18,305.1,9.2,63
-16.8365,137.5165,2019-12-06,347.3,35.0,89
-17.9528,143.7737,2019-12-23,310.2,5.2,71
-26.5896,152.4963,2019-11-08,304.5,6.7,61
-38.0748,141.829,2019-12-22,343.5,42.9,91
-34.1585,150.1933,2019-12-04,330.6,56.3,81
-15.4034,128.6244,2019-10-19,342.4,90.4,84
-33.3208,150.2762,2019-12-07,345.2,64.7,92
-19.5439,144.5642,2020-01-02,345.6,31.5,89
-35.227,150.0389,2019-12-21,464.3,943.0,100
-14.5981,126.53,2019-11-18,370.2,257.7,100
-13.5799,132.3096,2019-07-07,314.7,29.0,64
-32.5643,150.2524,2019-12-29,335.8,37.2,61
-14.7394,126.338,2019-11-18,309.4,7.4,75
-34.0197,149.544,2019-11-26,383.0,156.2,100
-32.5733,150.6303,2019-12-31,365.7,94.2,100
-32.4896,123.4107,2019-12-29,369.5,465.8,100
-29.8868,152.0383,2019-09-23,356.9,102.2,98
-12.6595,135.8505,2019-10-16,337.4,21.5,78
-15.1438,126.884,2019-11-06,347.2,42.6,89
-29.6355,149.8335,2019-07-02,311.2,13.4,71
-27.9524,125.5076,2019-11-24,359.9,108.1,99
-33.1652,150.678,2019-11-13,361.6,88.7,100
-16.5201,137.6722,2019-12-15,331.5,71.4,65
-12.478,131.9952,2019-12-13,331.6,19.7,64
-37.9172,142.4896,2020-03-26,317.1,43.9,74
-36.7737,146.8093,2020-01-14,322.6,17.9,61
-35.807,148.9711,2020-02-01,330.8,40.1,100
-13.3324,134.3685,2019-10-19,306.2,16.0,63
-17.2857,124.5791,2019-11-07,350.9,91.9,92
-32.1887,121.5101,2019-12-18,317.6,17.0,95
-15.3771,143.0483,2019-06-24,348.5,63.3,94
-36.8533,149.493,2020-01-28,311.6,17.4,83
-26.8353,149.3014,2019-06-20,302.4,4.4,36
-29.9811,151.3325,2019-11-15,350.4,45.6,93
-35.519,148.9829,2020-01-30,318.4,41.8,97
-32.3434,150.1586,2019-12-08,304.7,7.6,61
-28.7634,152.2029,2019-12-20,320.7,22.6,39
-15.3482,130.3625,2019-07-21,325.9,108.0,72
-30.1538,150.3154,2019-12-16,322.5,110.1,100
-26.3836,150.6217,2019-07-21,327.3,24.9,40
-24.0192,149.0153,2019-10-12,406.8,1026.7,100
-31.3531,152.4825,2019-11-10,311.7,11.9,70
-29.1855,151.6785,2019-10-18,301.0,10.5,36
-18.0009,143.7585,2019-12-22,346.8,109.7,87
-12.239,133.5866,2019-07-19,318.3,28.2,51
-33.35,150.8814,2019-11-21,365.0,114.1,100
-13.0097,136.1062,2019-11-16,331.6,39.4,49
-11.9879,132.8293,2019-06-20,334.6,19.2,73
-14.3644,141.9066,2019-07-25,324.6,16.0,78
-12.9543,132.4434,2019-06-02,318.1,8.4,65
-15.4444,126.9638,2019-10-01,322.0,54.5,100
-34.904,150.3408,2019-12-28,360.9,78.7,94
-12.5324,142.1715,2019-08-18,320.4,13.2,59
-31.536,151.838,2019-11-18,328.3,30.2,100
-11.0685,142.5559,2019-08-19,327.7,24.0,81
-31.3,152.7897,2019-11-10,308.2,9.5,42
-13.6668,132.7718,2019-12-26,332.7,17.0,51
-25.2133,149.2646,2019-12-16,342.1,28.7,53
-37.5108,148.5755,2020-01-02,330.6,30.3,100
-20.3065,145.52,2019-08-10,311.8,20.9,57
-36.7127,146.6846,2020-01-16,340.0,46.7,100
-14.0378,133.5729,2019-10-21,346.8,50.2,88
-13.6339,131.9444,2019-07-08,308.9,12.6,76
-35.6808,148.2039,2020-01-01,332.7,29.9,81
-15.8198,142.5334,2019-11-16,311.2,6.8,73
-35.636,148.7308,2020-02-05,327.5,26.7,33
-32.6396,122.2973,2020-01-08,343.1,164.9,76
-29.7391,152.5379,2019-12-07,324.5,12.2,40
-12.2375,134.0041,2019-08-29,325.0,10.1,65
-33.5254,150.2521,2019-12-20,328.3,39.3,100
-15.386,126.8517,2019-10-03,436.1,526.7,100
-15.7486,145.2032,2019-12-18,328.8,14.3,72
-16.2146,143.1349,2019-12-18,350.4,51.3,93
-30.9728,151.8285,2019-11-07,371.7,191.7,100
-15.7679,128.7926,2019-11-11,348.7,96.4,86
-12.5501,132.1892,2019-09-28,352.8,52.0,95
-15.448,143.7985,2019-11-06,336.4,46.8,71
-37.4867,147.6175,2019-12-14,315.5,16.6,91
-14.1937,133.5162,2019-10-12,312.8,16.6,86
-31.0625,152.6204,2019-11-19,313.7,13.4,53
-35.8592,148.8613,2020-01-23,314.5,10.1,61
-26.1517,146.5386,2019-11-16,307.0,8.5,70
-30.7882,151.9496,2019-11-18,314.2,14.3,89
-35.8299,148.702,2020-01-09,327.7,14.8,42
-16.9292,123.0189,2019-08-10,354.1,92.8,96
-17.8012,145.4659,2019-09-07,339.2,31.9,69
-28.7112,128.7898,2019-12-29,365.3,97.5,100
-27.8066,127.9696,2019-12-25,359.3,64.6,99
-20.596,116.7862,2020-02-11,308.2,7.9,72
-30.0766,150.3163,2019-12-19,310.1,8.8,44
-31.1075,152.5172,2019-11-07,326.4,17.9,71
-29.3243,128.3072,2019-12-11,326.6,59.2,74
-19.2696,145.7325,2020-02-09,325.4,24.3,73
-15.9241,142.9654,2019-12-14,366.0,140.1,100
-30.2374,152.4696,2019-09-07,362.3,125.8,100
-16.0386,126.4847,2019-10-14,332.0,98.9,64
-14.0399,130.356,2019-06-03,319.0,28.0,73
-37.3515,148.5292,2019-12-29,383.5,713.4,94
-16.8552,143.2711,2019-10-09,339.2,20.6,76
-13.7281,141.5125,2019-07-30,323.2,20.8,47
-33.5703,150.5427,2019-12-27,324.4,22.4,65
-25.4131,149.1649,2020-01-03,310.1,5.5,32
-32.671,116.0055,2019-10-21,328.1,24.2,55
-36.2528,149.7075,2019-12-30,345.2,97.9,100
-14.1165,130.9301,2019-10-21,351.3,37.9,93
-37.1293,148.0546,2020-01-03,326.6,128.7,37
-31.6752,132.9314,2020-01-02,321.1,20.7,100
-11.627,142.5724,2019-11-28,307.3,7.7,47
-30.9563,151.9288,2019-11-11,304.0,9.6,49
-14.9006,133.0338,2019-10-21,387.4,422.1,100
-21.4619,140.8645,2019-12-26,367.7,507.3,100
-32.6217,150.2346,2019-12-27,304.8,5.7,46
-12.294,133.1746,2019-06-19,320.9,17.3,37
-14.4667,127.6256,2019-12-16,343.0,24.7,76
-32.7975,122.1357,2020-01-28,313.6,18.4,70
-32.7817,124.1193,2020-01-07,344.8,34.0,89
-29.7006,152.2693,2019-11-09,380.7,433.4,100
-31.759,152.2358,2019-11-10,336.6,33.7,85
-22.6086,117.4798,2019-10-26,354.5,135.3,96
-14.9936,128.6661,2019-12-06,343.2,91.5,77
-13.9222,130.7365,2019-09-11,332.2,22.8,30
-11.4437,131.0558,2019-06-20,335.0,37.2,75
-35.8622,137.2818,2020-01-11,304.5,9.7,60
-35.9637,149.5653,2020-01-04,384.5,160.4,100
-37.3588,149.3011,2020-01-15,326.8,29.4,40
-24.5584,151.5452,2019-12-23,328.1,17.0,57
-31.9416,121.4055,2019-12-29,331.1,128.0,100
-30.8754,123.4593,2020-01-02,403.9,369.9,100
-14.5391,126.6578,2019-11-17,337.0,81.2,78
-34.2685,150.1371,2019-12-19,353.0,65.5,67
-14.2152,141.8066,2019-08-06,328.9,25.8,82
-35.1994,149.9814,2019-12-30,311.6,19.8,47
-14.8838,127.0529,2019-11-06,338.0,17.1,79
-34.0274,150.1391,2019-12-04,355.9,115.1,100
-11.5149,131.2986,2019-07-20,325.6,14.3,66
-38.4112,147.05,2019-09-03,308.9,7.6,50
-26.1767,152.9677,2019-07-16,307.6,7.5,62
-28.3067,152.687,2019-11-17,336.1,38.5,100
-32.7818,150.7852,2019-12-26,305.0,6.2,48
-34.2949,149.906,2020-01-05,319.7,92.0,43
-37.1352,148.2055,2020-01-04,401.3,251.0,100
-13.3998,132.6805,2019-12-19,312.8,9.8,61
-36.9533,149.6105,2020-02-05,335.2,27.8,86
-35.8702,148.872,2020-01-23,328.1,24.3,80
-31.574,151.7974,2019-11-15,328.7,14.2,46
-15.8161,144.0616,2019-11-23,305.8,4.7,60
-32.9417,151.1026,2019-12-06,310.4,19.3,32
-13.111,130.637,2019-06-24,320.7,69.6,71
-12.6886,133.9274,2019-08-07,335.9,21.9,83
-31.2285,152.3707,2019-11-13,318.7,16.4,32
-31.3203,146.4001,2019-09-23,311.2,25.8,82
-28.3368,152.7021,2019-11-17,311.2,9.2,67
-29.9638,152.1132,2019-11-26,325.1,19.1,65
-20.8687,135.0876,2019-12-26,312.7,20.6,84
-25.3011,128.8373,2019-10-24,388.6,251.9,100
-16.3931,128.3398,2019-12-11,332.1,29.4,62
-12.4948,131.9899,2019-07-15,324.3,20.2,58
-15.3309,126.5505,2019-10-05,316.2,12.8,93
-15.9696,136.1271,2019-07-15,326.5,12.4,54
-17.2349,142.9672,2019-12-24,365.9,128.0,100
-33.463,150.5419,2019-12-18,347.3,68.9,84
-16.7162,127.9157,2019-12-07,319.9,106.1,99
-15.7064,130.9993,2019-10-05,344.4,31.1,87
-12.995,143.2924,2019-10-16,352.6,61.3,95
-32.2243,119.3825,2020-02-08,352.1,511.7,100
-32.6949,120.5175,2019-12-19,354.2,69.6,96
-28.6634,129.691,2019-10-06,333.9,13.7,59
-31.3566,151.3398,2019-12-28,302.0,6.3,46
-33.3578,150.4167,2019-12-05,501.2,1634.9,100
-28.2698,152.5153,2019-12-21,334.8,27.1,71
-14.814,130.7144,2019-08-18,328.1,11.3,62
-16.4643,137.6268,2019-12-21,318.8,20.2,97
-36.6781,146.7239,2020-01-16,308.6,62.7,75
-17.7955,122.7471,2019-10-15,338.4,21.5,64
-15.7971,136.1471,2019-08-26,336.8,181.9,84
-32.6717,121.0597,2019-12-31,302.9,45.7,52
-41.5041,147.9145,2019-11-16,351.0,119.8,100
-37.3897,149.8345,2020-01-04,391.1,205.8,100
-31.2062,123.9061,2019-11-19,317.3,35.7,78
-13.2744,132.272,2019-10-01,310.3,31.2,79
-16.1099,141.6482,2019-12-02,329.4,51.7,100
-35.4168,150.3634,2020-01-02,327.0,21.2,78
-33.3005,150.2202,2019-12-07,365.7,142.7,100
-15.7958,135.5496,2019-12-23,333.7,134.6,73
-14.509,144.1723,2020-01-09,338.9,64.2,77
-35.9561,148.425,2020-01-04,365.4,88.3,94
-31.1537,152.288,2019-11-07,357.6,78.5,98
-14.2412,136.8628,2020-01-18,347.2,55.2,84
-36.9525,146.7307,2020-01-04,494.4,1645.5,75
-15.9485,136.0859,2019-07-10,316.2,12.9,55
-36.823,142.7734,2020-03-31,318.4,9.6,50
-11.2097,142.2714,2019-10-16,340.5,30.1,87
-21.487,140.8725,2019-12-25,328.3,25.6,100
-28.7276,128.7475,2019-12-27,376.9,266.2,94
-28.3168,152.6323,2019-11-10,358.2,127.7,99
-37.4869,147.5449,2019-12-10,339.0,35.7,72
-28.7902,128.714,2019-12-27,336.0,85.7,75
-14.7474,143.6158,2019-12-19,349.4,44.5,85
-17.0715,124.0785,2019-11-26,357.4,71.4,98
-13.457,142.4922,2019-12-08,339.2,33.0,83
-12.9519,142.0764,2019-08-22,315.5,15.0,57
-30.5097,150.9222,2019-12-22,356.3,73.0,97
-25.7041,150.9779,2020-02-01,314.1,15.7,89
-33.0892,150.7437,2019-11-15,357.0,70.7,98
-14.6261,133.2413,2020-02-05,314.4,52.9,41
-32.4503,123.6141,2020-01-02,343.9,43.3,86
-14.3356,126.5237,2019-11-27,331.9,38.6,76
-14.2735,131.0967,2019-10-16,308.2,10.7,53
-12.4389,132.2863,2019-06-13,321.1,11.1,54
-33.5653,150.4421,2019-12-18,375.2,192.0,100
-12.7029,132.0412,2019-07-07,315.6,31.0,38
-22.098,117.1842,2019-12-19,366.5,107.3,100
-15.6187,131.2556,2019-09-15,355.1,48.6,77
-15.5604,131.316,2019-08-09,305.1,4.6,53
-31.129,152.0165,2019-11-13,309.3,21.3,40
-12.4981,135.6715,2019-09-30,332.7,9.6,51
-21.667,134.5618,2019-09-17,368.5,109.4,100
-37.2614,148.7205,2020-02-06,327.7,46.2,83
-36.9812,149.4968,2020-02-01,385.1,359.2,100
-14.2678,130.1802,2019-07-18,328.5,19.0,77
-41.2675,146.2092,2019-09-14,312.3,16.1,72
-36.9686,148.1953,2020-01-31,352.5,97.6,94
-16.069,141.9339,2019-12-03,360.9,67.1,100
-37.3959,147.6198,2019-12-19,362.6,92.3,100
-15.5316,130.533,2019-08-04,330.2,24.1,80
-32.1244,151.3564,2019-12-30,334.6,25.0,39
-17.9552,145.3258,2019-12-19,338.7,28.3,75
-14.8477,141.7729,2019-06-11,310.9,20.4,61
-29.74,118.63,2019-11-27,346.3,38.6,84
-35.2486,150.2549,2019-12-19,374.1,133.4,100
-28.6406,128.5679,2019-12-29,368.0,376.1,100
-34.3123,150.3421,2020-01-04,332.1,30.1,100
-32.6833,120.0227,2020-02-08,328.7,201.7,100
-35.6961,149.9167,2019-12-31,329.7,45.6,49
-37.33,149.0103,2020-01-13,302.8,6.6,33
-30.1125,152.5039,2019-11-13,310.2,23.0,71
-22.4667,150.6924,2019-09-25,337.7,33.3,76
-37.3311,148.305,2019-11-22,328.8,33.5,84
-16.1009,142.425,2019-12-18,377.6,166.2,100
-15.3898,144.5717,2019-12-19,373.4,111.5,100
-16.4071,125.3156,2019-11-23,344.4,97.4,90
-25.0308,149.9542,2019-11-18,347.0,50.8,91
-31.6279,151.785,2019-11-13,322.9,72.6,43
-32.188,121.4384,2019-12-18,350.3,399.3,92
-33.0846,151.1019,2019-12-12,329.5,24.3,81
-25.1219,129.681,2019-12-30,305.4,31.4,34
-30.9647,152.047,2019-11-07,352.2,57.1,95
-15.4416,143.9905,2019-11-20,331.5,71.3,71
-17.0249,138.4197,2019-12-12,342.7,97.1,87
-24.2499,125.3865,2019-10-20,357.0,54.3,98
-33.2048,150.0376,2019-12-27,351.1,120.9,94
-27.0629,152.8967,2019-07-31,304.6,6.3,32
-36.0354,149.519,2020-01-04,341.8,35.0,88
-13.3361,130.9992,2019-09-01,343.4,46.8,90
-28.2695,152.7612,2019-07-20,313.3,22.8,69
-36.9558,148.1822,2020-02-05,355.0,68.8,97
-29.1903,151.5308,2019-11-08,352.1,117.9,95
-35.9828,147.8017,2020-01-12,313.2,24.4,87
-24.7836,146.9908,2019-12-04,316.3,20.8,47
-30.8664,123.3928,2020-01-01,350.6,125.8,92
-30.0792,150.1067,2020-01-13,356.5,67.9,84
-33.1445,116.2645,2019-12-15,318.0,21.6,65
-15.0836,130.3283,2019-07-22,328.3,40.2,92
-29.9465,152.4684,2019-11-08,314.6,35.1,64
-30.6228,151.946,2019-12-31,309.8,16.9,34
-33.758,122.5629,2019-07-31,343.2,50.0,93
-37.5526,147.5885,2019-12-26,322.2,20.0,100
-16.7097,145.2866,2019-08-10,323.9,22.2,75
-35.7597,136.8014,2020-01-01,308.7,11.5,66
-27.6334,148.9852,2019-09-18,327.7,19.2,63
-35.5879,150.0983,2019-12-05,327.0,34.6,54
-37.2084,148.3537,2019-12-30,337.4,82.1,100
-11.4306,130.4848,2019-08-01,337.8,93.5,88
-29.9564,152.3574,2019-11-07,322.1,27.0,100
-15.5543,141.8718,2019-07-14,328.5,31.8,73
-11.3469,130.9088,2019-08-05,335.3,25.1,78
-12.9958,141.8576,2019-09-03,350.1,75.4,94
-31.4188,151.8621,2019-12-07,342.5,42.4,89
-30.6351,152.227,2019-11-15,328.1,16.4,40
-13.7798,136.6547,2019-08-31,320.8,6.5,45
-11.574,142.5855,2019-12-06,325.9,47.4,56
-33.3412,150.4911,2019-12-02,326.7,26.1,100
-12.5005,135.8718,2019-12-08,334.7,19.3,75
-30.7125,123.0377,2019-11-22,366.3,106.4,100
-11.9057,133.6548,2019-06-01,303.4,4.2,55
-34.0482,150.4826,2019-12-05,315.7,38.4,92
-36.9273,146.7002,2020-01-04,505.7,1949.5,100
-18.1331,142.5049,2019-12-15,331.4,113.3,77
-16.0221,125.728,2019-06-04,305.5,8.4,65
-15.6662,142.5554,2019-12-12,370.3,126.1,100
-15.6002,143.2166,2019-07-27,324.7,19.7,79
-15.7448,142.867,2019-12-24,339.0,19.2,62
-34.4238,147.4158,2019-08-15,317.6,20.9,78
-12.429,136.3336,2019-08-23,322.9,11.0,37
-25.7539,145.9315,2019-11-19,304.2,9.5,59
-12.596,142.3738,2019-11-28,329.7,16.9,30
-32.3326,150.1618,2019-12-01,338.6,46.7,60
-22.1875,147.272,2020-03-05,327.3,24.5,49
-36.354,149.6155,2019-12-30,384.5,237.4,100
-30.8399,152.5824,2019-11-09,323.3,20.3,50
-27.3766,150.859,2019-12-23,336.8,13.4,70
-31.3067,152.069,2019-11-12,325.6,15.8,70
-11.4291,130.7669,2019-08-07,318.9,6.7,31
-29.6281,152.7317,2019-10-10,324.8,41.3,79
-14.6963,131.1917,2019-06-21,316.5,27.0,54
-31.6159,151.8218,2019-11-15,337.6,81.6,84
-16.1989,136.2485,2019-11-13,349.1,46.4,80
-29.9686,152.3709,2019-11-08,332.1,30.4,56
-31.8132,151.5061,2019-08-05,306.4,28.8,59
-32.7783,120.1198,2019-12-17,350.1,36.0,83
-37.4318,148.0558,2019-12-30,317.9,9.4,96
-32.9972,149.9974,2019-12-27,320.1,17.7,66
-24.6063,149.0334,2019-10-22,319.2,20.0,48
-14.8181,143.7856,2019-06-28,317.2,11.9,56
-24.9841,128.4696,2019-06-27,354.0,177.7,97
-14.1723,130.7841,2019-09-13,348.9,41.6,92
-14.6217,126.8858,2019-07-29,340.6,75.9,88
-27.5378,126.1084,2019-10-25,353.9,162.7,96
-13.0103,143.2684,2019-11-07,307.8,7.4,57
-35.4236,150.0795,2019-12-02,371.6,132.0,100
-37.1245,149.6114,2020-01-04,364.3,311.4,100
-32.3541,123.4964,2020-01-01,326.7,21.2,100
-16.3516,142.1001,2019-12-05,333.5,36.9,100
-30.6612,152.2684,2019-11-12,317.0,19.3,82
-33.2321,150.6355,2019-11-13,350.6,56.2,95
-29.8899,149.7335,2019-08-19,311.8,15.8,50
-30.9469,123.7383,2020-01-02,369.8,138.4,100
-21.1066,120.8152,2019-10-24,335.1,12.7,70
-31.5747,151.6754,2019-12-19,337.6,33.4,77
-16.8508,142.4947,2019-08-29,332.4,24.0,77
-15.6045,144.0935,2019-11-12,331.9,25.4,76
-37.4546,147.9386,2019-12-10,314.5,15.7,31
-14.3402,130.0547,2019-06-02,340.4,35.8,89
-30.0912,150.0765,2020-01-11,321.8,18.0,100
-30.9788,151.198,2019-11-12,341.7,123.7,100
-32.789,150.6168,2019-12-07,310.2,14.1,41
-34.9291,149.9714,2020-01-01,325.7,33.5,68
-15.8081,126.9158,2019-10-11,354.5,55.8,87
-15.0293,141.9611,2019-07-23,365.3,251.7,100
-13.7612,142.7581,2019-06-18,342.7,79.5,92
-18.3141,142.5287,2019-10-05,334.5,17.4,60
-28.1244,152.3294,2019-11-18,320.4,22.7,35
-16.2095,124.664,2019-12-12,366.1,148.6,100
-31.9867,149.0584,2020-01-22,329.1,56.6,98
-16.8887,123.0823,2019-08-10,321.5,25.1,51
-15.6533,128.1908,2019-07-03,322.0,18.2,36
-15.6105,126.5951,2019-10-05,349.8,55.5,92
-29.9596,151.3465,2019-11-11,302.1,9.4,47
-11.1077,142.5586,2019-08-29,317.4,6.9,43
-15.715,125.9607,2019-11-07,310.4,13.8,46
-29.6818,152.2964,2019-11-09,373.5,128.4,100
-32.9799,150.9196,2019-12-02,358.7,105.4,99
-16.9448,143.2397,2019-10-01,351.4,359.7,94
-35.8153,149.8924,2020-02-01,355.8,65.7,97
-33.8564,150.4409,2020-01-04,340.5,42.3,100
-29.8961,152.7954,2019-11-08,326.6,117.0,100
-30.3688,150.8498,2019-12-06,335.9,76.4,100
-34.3148,150.4462,2019-12-20,327.7,132.5,35
-18.181,144.3783,2019-10-18,346.0,36.1,82
-28.3014,129.3374,2019-12-23,351.1,23.2,83
-28.6538,122.9112,2019-10-14,355.7,120.2,97
-31.531,151.7984,2019-12-19,389.3,289.5,100
-29.2964,153.0141,2019-11-22,355.1,60.1,94
-31.0647,152.1179,2019-11-07,364.3,145.4,100
-20.233,144.1527,2019-12-18,335.3,17.6,70
-22.6403,150.2705,2019-11-28,329.1,11.4,50
-17.3114,143.021,2019-12-21,309.2,6.8,66
-37.0637,147.0257,2020-01-04,324.0,35.7,73
-15.5392,130.5984,2019-08-05,327.3,10.0,42
-12.879,132.0744,2019-07-18,320.0,11.5,65
-33.8196,150.3083,2019-12-15,326.2,37.1,90
-17.274,142.9331,2019-12-23,351.3,164.8,94
-37.4726,143.3545,2019-11-18,320.1,12.2,73
-15.6633,130.7133,2019-12-02,335.6,163.8,82
-37.3244,148.47,2019-12-24,315.9,13.2,72
-31.0015,152.5787,2019-11-12,423.9,418.4,100
-17.0033,137.5059,2019-12-06,355.0,52.4,96
-12.5799,131.8331,2019-07-15,313.8,7.3,41
-34.0429,150.0224,2019-12-03,320.4,20.7,100
-15.9985,124.8727,2019-11-04,317.9,15.6,96
-29.8041,152.1394,2019-09-13,325.2,25.2,52
-31.1089,152.2026,2019-11-08,354.6,145.4,92
-16.6249,144.8552,2019-11-11,309.5,9.4,78
-13.2646,132.7708,2019-06-20,324.8,12.8,58
-32.7208,150.0884,2020-01-03,339.0,40.4,82
-12.7547,134.6741,2019-12-08,345.3,47.6,89
-26.5604,151.0816,2019-08-14,315.7,54.0,75
-33.2505,150.4045,2019-12-01,343.4,74.7,91
-15.1533,130.4097,2019-08-04,317.0,7.3,40
-31.6814,152.4222,2019-11-14,325.5,23.1,63
-11.8086,142.047,2019-10-22,312.9,12.0,86
-13.1096,132.9669,2019-06-27,326.3,15.7,76
-37.0424,147.189,2020-01-04,379.9,154.0,100
-15.4492,127.8411,2019-11-09,340.9,60.3,82
-12.9635,131.28,2019-10-05,341.2,87.4,76
-32.8992,150.4413,2019-12-03,322.8,23.0,100
-25.2428,131.0043,2019-06-30,314.2,41.3,74
-31.4369,151.3199,2019-12-19,344.5,51.0,100
-34.2145,150.3592,2019-12-15,315.6,58.4,34
-15.1035,131.0785,2019-07-31,307.0,9.2,70
-33.8977,115.6687,2019-09-28,383.1,266.4,94
-13.661,143.1784,2019-12-18,306.4,5.5,51
-37.4085,147.645,2019-12-21,336.8,43.8,38
-28.8534,128.9554,2019-12-29,323.1,14.3,69
-32.8812,150.9262,2019-12-01,346.4,102.5,92
-35.2469,150.3708,2019-12-26,326.0,21.3,36
-25.6002,152.8484,2019-08-10,303.4,5.6,56
-14.6619,127.9984,2019-11-27,331.5,54.9,69
-12.1251,132.8869,2019-09-12,345.2,37.6,91
-28.3777,129.7372,2019-10-05,308.6,11.3,75
-14.8466,127.117,2019-11-07,352.2,173.1,95
-30.95,151.1402,2019-11-12,384.0,159.4,100
-12.636,132.635,2019-06-06,312.8,8.3,56
-12.6103,132.7988,2019-09-12,333.4,53.9,75
-13.9051,131.5818,2019-07-11,322.3,8.4,31
-31.2499,152.8193,2019-11-01,334.8,36.2,100
-29.957,152.4285,2019-11-09,327.2,40.5,57
-32.7321,150.8812,2019-12-28,340.2,29.4,61
-29.2894,153.147,2019-11-21,321.3,58.5,82
-15.0472,133.0969,2019-06-16,354.4,128.6,97
-25.7967,129.7536,2019-12-25,340.7,190.5,80
-12.693,132.2493,2019-07-28,316.5,58.9,47
-30.83,123.5351,2019-12-29,386.6,882.9,100
-31.4527,123.9707,2019-11-11,392.1,229.4,100
-14.2918,135.2832,2019-06-06,324.8,17.8,78
-36.8279,149.4903,2020-02-01,360.3,78.5,100
-15.4181,143.9493,2019-11-18,306.0,13.8,67
-17.3515,143.0052,2019-12-19,353.1,40.6,94
-21.3736,140.8128,2019-12-28,338.9,57.8,72
-31.5008,151.299,2019-12-30,315.8,26.0,81
-11.7819,133.348,2019-09-17,331.6,18.7,74
-15.1314,130.1949,2019-07-24,305.6,7.3,65
-32.3351,121.4751,2019-12-21,373.0,184.1,100
-33.7857,150.1507,2019-12-28,334.5,39.5,100
-37.4181,149.3688,2020-01-04,373.9,134.2,100
-12.4649,131.5044,2019-06-20,319.3,9.6,44
-24.7865,128.5261,2019-06-14,318.2,7.5,63
-14.0052,133.5858,2019-10-23,342.9,26.4,85
-16.6725,124.9548,2019-12-20,342.8,30.4,88
-14.1347,142.1275,2019-07-16,315.6,7.6,53
-12.49,133.9285,2019-07-06,329.7,18.5,79
-14.6688,133.2044,2019-08-15,322.5,18.4,66
-22.7536,117.9217,2019-07-26,327.5,15.4,67
-35.8073,149.6893,2020-01-31,312.9,19.0,36
-28.8878,128.9083,2019-12-29,323.6,14.9,93
-32.7079,150.8911,2019-12-31,309.1,22.1,76
-31.6873,152.3258,2019-11-09,331.7,42.0,83
-33.7802,150.2507,2019-12-19,306.7,8.4,69
-20.6162,148.5711,2019-10-16,342.0,54.7,86
-14.6866,127.3574,2019-07-27,320.2,26.0,63
-30.9179,152.1218,2019-10-26,335.8,168.7,57
-17.9551,145.3515,2019-12-23,340.3,52.1,85
-17.8511,142.5184,2019-12-16,342.0,17.8,73
-37.6891,142.6313,2020-03-31,354.7,113.3,92
-33.2612,150.5704,2019-11-15,334.4,52.4,83
-12.47,133.9211,2019-07-04,321.9,15.4,53
-25.8099,152.016,2019-12-04,321.6,17.4,93
-30.0612,152.5964,2019-11-11,319.4,32.2,59
-30.1974,152.6812,2019-09-14,333.7,67.9,85
-31.702,151.8849,2019-11-08,308.5,10.0,31
-35.8206,148.9241,2020-02-04,334.4,42.1,81
-32.4811,119.8179,2019-12-05,354.1,116.0,96
-13.631,134.1481,2019-07-24,316.8,14.7,54
-12.6886,135.9968,2019-10-23,331.3,27.3,42
-32.917,120.3512,2020-02-09,302.4,6.9,49
-37.3712,147.655,2020-01-02,308.2,10.2,74
-30.0912,151.4098,2020-03-02,321.6,30.0,73
-15.7087,134.6057,2019-10-14,342.7,38.6,86
-35.1288,150.5448,2020-01-01,318.8,17.8,65
-36.8952,146.68,2020-01-02,342.1,37.4,89
-37.2871,149.2398,2020-01-04,334.2,35.3,72
-11.6595,133.0052,2019-07-24,353.3,83.0,97
-30.35,151.0289,2019-12-16,346.2,49.6,89
-12.8525,142.9105,2019-11-19,334.8,28.9,80
-12.4351,141.872,2019-08-08,347.5,56.7,94
-30.2657,152.2532,2019-09-06,317.6,106.7,55
-29.6483,152.4688,2019-09-16,322.2,16.0,33
-18.1538,143.9067,2020-03-28,315.1,18.0,30
-12.5962,135.1028,2019-08-15,318.2,13.9,63
-29.1878,151.7587,2019-11-14,305.1,13.6,56
-14.8855,145.0233,2019-10-09,331.9,16.5,49
-30.0635,151.9304,2019-12-09,385.3,267.4,100
-33.2672,151.0654,2019-11-28,318.5,10.1,54
-12.5503,134.2465,2019-08-29,326.2,12.9,73
-35.9196,147.9779,2020-01-04,353.0,168.8,98
-32.2496,146.9289,2019-09-26,323.1,17.0,65
-15.5591,125.1692,2019-11-27,334.1,21.9,80
-12.7228,135.9609,2019-10-18,326.1,100.5,49
-21.4432,148.3886,2020-02-02,350.0,90.0,94
-37.49,147.5095,2020-01-14,316.2,27.6,50
